Réseau Social,Class,Commentaire client,category,urgent
Instagram,"Questions, demandes d’information et d'assistance",Na9dr ndir demande et le câble de fibre pas encore disponible ?,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",من فضلكم كيف أسترجع كلمة المرور في تطبيق ماي إيدوم my idoom???,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","Sid Ahmed Pour le bonus sur le paiement en ligne de la facture du téléphone, il faut avoir un abonnement Idoom Fixe 500 da ou 750 da. Pour le bonus sur le chargement internet, il faut payer l'équivalent d'un mois (ou plus) d'abonnement et avant 48 heures après l'expiration de votre abonnement. En général, il faut attendre 48h et même plus pour recevoir le bonus.",suggestion,0
Facebook,"Questions, demandes d’information et d'assistance","Guy Décars En général, il faut attendre 48h et même plus pour recevoir le bonus.",suggestion,0
Facebook,"Questions, demandes d’information et d'assistance",فهمونا كيفاش نبدلو رقم الهاتف في فضاء الزبون بعد تغيير الرقم من ADSL الى fibre ولا ما درتوش حسابها,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وشان فواز إفتح حساب جديد برقمك الجديد,off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",ما تصلحش الـ email ورقم النقال مرتابطين بالرقك القديم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Aziz Boussebta يعطهولك بعد ما تخلص بنهارين حتان لخمسيام باه يضيفوه,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شكون يقدر يديرلنا التعبئة الاحتياطية؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يخص حتى مودام idoom 4 g ولالا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شحال يقعد المودام تاع 4g lte باش يعيطولي عليه راني في 10 ايام نستنا مكانش,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندي مشكل مع فضاء الزبون لا استطيع الدخول لحسابي ,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",متى تصلونا بالعالم الخارجي؟,negative,0
Facebook,"Questions, demandes d’information et d'assistance","و ""ضرك "" وقتاش تجيبو les modems fibre ؟!",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance"," اكمل رد",off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",أين خاصية الدفع الالكتروني !؟!؟!؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كاش مودم فيبر ؟!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كاش اخبار على المودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وش معنه فيبر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",تاستيت ومزال خطي غير مؤهل فمتى يؤهل؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وقتاش يوصل إلى بلدية بوسلام ولاية سطيف من فضلكم الإجابة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيف يمكن غلق شكوى بعد فتحها بمساعدتكم، علما ان المشكل قد حل ، لكن الشكوى لا تزال مفتوحة ولم تعالج وبسببها لا يمكنني اعادة تفعيل الانترنت؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance"," هل تعلمون انو لي مودام غير متوفرين في الوكالات. لماذا التهرب من الإجابة على هاذ التساؤل",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",نقدر ندير فيه بيس تاع اتصالات الجزائر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيف يمكنني الحصول على هذا المودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",فيه اليوتيوب ومرحك البحث Google??,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كم يكون الاشتراك الشهري,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وكم سعر الموديم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و مودام موبيليس وشبيه ميمشيش,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",والسعر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",الاشتراك الشهري كيفاش,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل سرعة الأنترنت قوية ام على حساب المنطقة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Es qu.il.y a bouquets tv france et algerie.on peux telecharger des extream ??merci,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","Algérie Télécom - إتصالات الجزائر هل يوجد عدة صيغ من هذااا الجهاز او صيغة واحد اي إصدار بالصيغة ،2,32",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",تشترك فى TOD ب 1000 دج للشهر برقم البيس تع جيزي إجباري و تزيد تفليكسي لجيزي باش تمشيلك الانترنت 1000دج و يعطوك 15 جيغا تكملك فى نهارين و تبقى للضحك,negative,0
Facebook,"Questions, demandes d’information et d'assistance",سعر نتعو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل هذا المنتوج متاح للبيع ؟ و أين ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يقرى موبيليس او اوريدو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفة الشراء,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يقرا بيس اتصالات الجزائر؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سلام كيف الاستفادة من هذا العرض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",من فضلك هل بالإمكان وقف و تشغيل خط انترنات فيبر بالهاتف الثابت . شكرا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خوتي عندي نقطة حمرة شاعلة في لمودام وش ندير,interrogative,0
Linkedin,"Questions, demandes d’information et d'assistance",و بخصوص طلب خط جديد هل من توضيحات,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Twin box disponible,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",تفكقدر تعطينا المواصفات لي فيه واش هوما,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل الشريحة موبيليس تعمل بالجهاز؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شريحة جيزي فقط لي يعمل بها ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",نقدر بالفيبر ولالا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كون تنحولنا الاشتراك تاع الهاتف,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","والذي لا يريد ربط فيبريد ويبقى في adsl مامصيره 
",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",درك نروح للمكتب تاعكم و نخلص 500 دج هكذا ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",السلام عليكم، كيف تتم تعبئة المكالمات و ليس الانترنت لمودام 4g لإتصالات الجزائر لأقل من 1500دج، شكرا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",قمت باعادة ضبط بيانات مصنع للمودم و نسيت اسم وكلمة سر العقد لضبط الاعدادات انترنت PPPoE رقم لتواصل او اي حل من فضلكم,interrogative,0
